make,model,variant,ex-showroom_price_inr,displacement_cc,cylinders,valves_per_cylinder,drivetrain,cylinder_configuration,emission_norm,engine_location,fuel_system,fuel_tank_capacity_litres,fuel_type,height_mm,length_mm,width_mm,body_type,doors,arai_certified_mileage_kmpl,kerb_weight_kg,gears,ground_clearance_mm,front_brakes,rear_brakes,front_suspension,rear_suspension,front_track_mm,rear_track_mm,f_tire_diameter_inch,f_tire_aspect_ratio,f_tire_width_mm,r_tire_diameter_inch,r_tire_aspect_ratio,r_tire_width_mm,power_steering,power_windows,power_seats,keyless_entry,power_rpm,power_ps,torque_rpm,torque_nm,odometer,speedometer,tachometer,tripmeter,seating_capacity,seats_material,type,wheelbase_mm,start_/_stop_button,12v_power_outlet,audiosystem,aux-in_compatibility,average_fuel_consumption,basic_warranty_years,bluetooth,boot-lid_opener,boot_space_litres,cd_/_mp3_/_dvd_player,central_locking,child_safety_locks,clock,cup_holders,distance_to_empty,door_pockets,engine_malfunction_light,fm_radio,fuel-lid_opener,fuel_gauge,handbrake,instrument_console,low_fuel_warning,minimum_turning_radius_meter,multifunction_display,sun_visor,third_row_ac_vents,ventilation_system,auto-dimming_rear-view_mirror,hill_assist,gear_indicator,engine_immobilizer,seat_back_pockets,abs_(anti-lock_braking_system),headlight_reminder,adjustable_headrests,gross_vehicle_weight,airbags,door_ajar_warning,ebd_(electronic_brake-force_distribution),fasten_seat_belt_warning,gear_shift_reminder,number_of_airbags,adjustable_steering_column,parking_assistance,key_off_reminder,usb_compatibility,cigarette_lighter,infotainment_screen,multifunction_steering_wheel,average_speed,eba_(electronic_brake_assist),seat_height_adjustment,navigation_system,second_row_ac_vents,rear_center_armrest,ipod_compatibility,esp_(electronic_stability_program),cooled_glove_box,turbocharger,isofix_(child-seat_mount),rain_sensing_wipers,leather_wrapped_steering,automatic_headlamps,asr_/_traction_control,cruise_control
Ford,Ecosport,1.5L Ti-Vct Titanium,950000,1497.0,3.0,4.0,FWD ,In-line,BS VI,Front-Transverse,Injection,52.0,Petrol,1647.0,3998.0,1765.0,SUV,5.0,17.0,1242.0,5.0,200.0,Ventilated Disc,Drum,MacPherson Suspension,Independent Suspension,1520.0,1525.0,16.0,60.0,205.0,16.0,60.0,205.0,Electric Power,All Windows,Non Powered,Yes,6500.0,123.0,4500.0,150.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2519.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,352.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
Ford,Ecosport,1.5L Ti-Vct Titanium Plus At,1130000,1497.0,3.0,4.0,FWD ,In-line,BS VI,Front-Transverse,Injection,52.0,Petrol,1647.0,3998.0,1765.0,SUV,5.0,14.8,1320.0,6.0,200.0,Ventilated Disc,Drum,MacPherson Suspension,Independent Suspension,1520.0,1525.0,17.0,50.0,205.0,17.0,50.0,205.0,Electric Power,All Windows,Non Powered,Yes,6500.0,123.0,4500.0,150.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2519.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,352.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ford,Ecosport,1.5L Tdci Ambiente,841000,1498.0,4.0,4.0,FWD ,In-line,BS VI,Front-Transverse,Injection,52.0,Diesel,1647.0,3998.0,1765.0,SUV,5.0,23.0,1261.0,5.0,200.0,Ventilated Disc,Drum,MacPherson Suspension,Independent Suspension,1520.0,1525.0,15.0,65.0,195.0,15.0,65.0,195.0,Electric Power,All Windows,Non Powered,Yes,3750.0,100.0,3000.0,205.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2519.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,352.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
Ford,Ecosport,1.5L Tdci Trend,921000,1498.0,4.0,4.0,FWD ,In-line,BS VI,Front-Transverse,Injection,52.0,Diesel,1647.0,3998.0,1765.0,SUV,5.0,23.0,1268.0,5.0,200.0,Ventilated Disc,Drum,MacPherson Suspension,Independent Suspension,1520.0,1525.0,15.0,65.0,195.0,15.0,65.0,195.0,Electric Power,All Windows,Non Powered,Yes,3750.0,100.0,3000.0,205.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2519.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,352.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No
Ford,Ecosport,1.5L Tdci Titanium,999900,1498.0,4.0,4.0,FWD ,In-line,BS VI,Front-Transverse,Injection,52.0,Diesel,1647.0,3998.0,1765.0,SUV,5.0,23.0,1300.0,5.0,200.0,Ventilated Disc,Drum,MacPherson Suspension,Independent Suspension,1520.0,1525.0,16.0,60.0,205.0,16.0,60.0,205.0,Electric Power,All Windows,Non Powered,Yes,3750.0,100.0,3000.0,205.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2579.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,352.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
Ford,Ecosport,1.5L Tdci Titanium Plus,1090000,1498.0,4.0,4.0,FWD ,In-line,BS VI,Front-Transverse,Injection,52.0,Diesel,1647.0,3998.0,1765.0,SUV,5.0,23.0,1304.0,5.0,200.0,Ventilated Disc,Drum,MacPherson Suspension,Independent Suspension,1520.0,1525.0,17.0,50.0,205.0,17.0,50.0,205.0,Electric Power,All Windows,Non Powered,Yes,3750.0,100.0,3000.0,205.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2519.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,352.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ford,Ecosport,1.5L Ti-Vct Titanium Plus,999900,1497.0,4.0,4.0,FWD ,In-line,BS VI,Front-Transverse,Injection,52.0,Petrol,1647.0,3998.0,1765.0,SUV,5.0,23.0,1304.0,5.0,200.0,Ventilated Disc,Drum,MacPherson Suspension,Independent Suspension,1520.0,1525.0,17.0,50.0,205.0,17.0,50.0,205.0,Electric Power,All Windows,Non Powered,Yes,6500.0,123.0,4500.0,150.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2519.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,352.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ford,Ecosport,1.5L Tdci Titanium S,1145000,1498.0,3.0,4.0,FWD ,In-line,BS VI,Front-Transverse,Injection,52.0,Diesel,1647.0,3998.0,1765.0,SUV,5.0,23.0,1242.0,5.0,200.0,Ventilated Disc,Drum,MacPherson Suspension,Independent Suspension,1520.0,1525.0,16.0,60.0,205.0,16.0,60.0,205.0,Electric Power,All Windows,Non Powered,Yes,3750.0,100.0,3000.0,205.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2519.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,352.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
Ford,Ecosport,1.5L Ti-Vct Thunder Edition,999900,1497.0,4.0,4.0,FWD ,In-line,BS VI,Front-Transverse,Injection,52.0,Petrol,1647.0,3998.0,1765.0,SUV,5.0,23.0,1304.0,5.0,200.0,Ventilated Disc,Drum,MacPherson Suspension,Independent Suspension,1520.0,1525.0,17.0,50.0,205.0,17.0,50.0,205.0,Electric Power,All Windows,Non Powered,Yes,6500.0,123.0,4500.0,150.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2519.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,352.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ford,Ecosport,1.5L Tdci Thunder Edition,1090000,1498.0,4.0,4.0,FWD ,In-line,BS VI,Front-Transverse,Injection,52.0,Diesel,1647.0,3998.0,1765.0,SUV,5.0,23.0,1304.0,5.0,200.0,Ventilated Disc,Drum,MacPherson Suspension,Independent Suspension,1520.0,1525.0,17.0,50.0,205.0,17.0,50.0,205.0,Electric Power,All Windows,Non Powered,Yes,3750.0,100.0,3000.0,205.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2519.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,352.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Renault,Duster,Rxe Petrol,799990,1498.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,50.0,Petrol,1695.0,4315.0,1822.0,SUV,5.0,13.87,1296.0,5.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Coil Spring Suspension,1560.0,1567.0,16.0,65.0,215.0,16.0,65.0,215.0,Undefined Powered,All Windows,Non Powered,Yes,5600.0,106.0,4000.0,142.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2673.0,No,Yes,Yes,No,No,2.0,No,Yes,475.0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,52.0,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,2.0,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
Renault,Duster,Rxs Petrol,919990,1498.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,50.0,Petrol,1695.0,4315.0,1822.0,SUV,5.0,13.87,1296.0,5.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Coil Spring Suspension,1560.0,1567.0,16.0,65.0,215.0,16.0,65.0,215.0,Undefined Powered,All Windows,Non Powered,Yes,5600.0,106.0,4000.0,142.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2673.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,475.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No
Renault,Duster,Rxs (Opt) Cvt,999990,1498.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,50.0,Petrol,1695.0,4315.0,1822.0,SUV,5.0,13.87,1296.0,6.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Coil Spring Suspension,1560.0,1567.0,16.0,65.0,215.0,16.0,65.0,215.0,Electro-Hydraulic,All Windows,Non Powered,Yes,5600.0,106.0,4000.0,142.0,Digital,Analog,Yes,Yes,5.0,Fabric,CVT,2673.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,475.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No
Renault,Duster,85 Ps Rxe Mt Diesel,929990,1461.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,50.0,Diesel,1695.0,4315.0,1822.0,SUV,5.0,19.6,1296.0,5.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Coil Spring Suspension,1560.0,1567.0,16.0,65.0,215.0,16.0,65.0,215.0,Electric Power,All Windows,Non Powered,Yes,3750.0,85.0,1750.0,200.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2673.0,No,Yes,Yes,No,No,2.0,No,Yes,475.0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,2.0,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
Renault,Duster,85 Ps Rxs Mt Diesel,999990,1461.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,50.0,Diesel,1695.0,4315.0,1822.0,SUV,5.0,19.6,1296.0,5.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Coil Spring Suspension,1560.0,1567.0,16.0,65.0,215.0,16.0,65.0,215.0,Undefined Powered,All Windows,Non Powered,Yes,3750.0,85.0,1750.0,200.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2673.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,475.0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No
Renault,Duster,110 Ps Rxs Mt Diesel,1119990,1461.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,50.0,Diesel,1695.0,4315.0,1822.0,SUV,5.0,19.6,1296.0,6.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Coil Spring Suspension,1560.0,1567.0,16.0,65.0,215.0,16.0,65.0,215.0,Undefined Powered,All Windows,Non Powered,Yes,4000.0,110.0,1750.0,245.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2673.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,475.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No
Renault,Duster,110 Ps Rxz Mt Diesel,1209990,1461.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,50.0,Diesel,1695.0,4315.0,1822.0,SUV,5.0,19.6,1296.0,6.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Coil Spring Suspension,1560.0,1567.0,16.0,65.0,215.0,16.0,65.0,215.0,Undefined Powered,All Windows,Non Powered,Yes,4000.0,110.0,1750.0,245.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2673.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,475.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes
Renault,Duster,110 Ps Rxz Amt Diesel,1249990,1461.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,50.0,Diesel,1695.0,4315.0,1822.0,SUV,5.0,19.6,1296.0,6.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Coil Spring Suspension,1560.0,1567.0,16.0,65.0,215.0,16.0,65.0,215.0,Undefined Powered,All Windows,Non Powered,Yes,4000.0,110.0,1750.0,245.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2673.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,475.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes
Renault,Duster,110 Ps Rxs Awd (Opt) Diesel,1249990,1461.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,50.0,Diesel,1695.0,4315.0,1822.0,SUV,5.0,19.6,1296.0,6.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Coil Spring Suspension,1560.0,1567.0,16.0,65.0,215.0,16.0,65.0,215.0,Undefined Powered,All Windows,Non Powered,Yes,4000.0,110.0,1750.0,245.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2673.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,475.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No
Hyundai,Verna,1.6 Vtvt Sx,999900,1591.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Petrol,1445.0,4440.0,1729.0,Sedan,4.0,17.7,1235.5,5.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,195.0,16.0,55.0,195.0,Electric Power,All Windows,Non Powered,Yes,6400.0,123.0,4850.0,151.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2600.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,465.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes
Hyundai,Verna,1.6 Crdi Sx,1172544,1582.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Diesel,1445.0,4440.0,1729.0,Sedan,4.0,23.9,1235.5,6.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,195.0,16.0,55.0,195.0,Electric Power,All Windows,Powered Seats,Yes,4000.0,128.0,3000.0,260.0,Analog,Analog,Yes,Yes,5.0,Fabric,Manual,2600.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,465.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes
Hyundai,Verna,1.6 Crdi Sx (O),1301881,1582.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Diesel,1445.0,4440.0,1729.0,Sedan,4.0,23.5,1235.5,4.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,195.0,16.0,55.0,195.0,Electric Power,All Windows,Non Powered,Yes,4000.0,128.0,3000.0,260.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2600.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,465.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes
Hyundai,Verna,1.6 Vtvt Sx (O),1172999,1591.0,4.0,4.0,FWD ,In-line,BS IV,Front-Longitudinal,Injection,45.0,Petrol,1445.0,4440.0,1729.0,Sedan,4.0,17.7,1235.5,5.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,195.0,16.0,55.0,195.0,Electric Power,All Windows,Non Powered,Yes,6400.0,123.0,4850.0,151.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2600.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,465.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes
Hyundai,Verna,1.6 Crdi Sx Plus At,1328545,1582.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Diesel,1445.0,4440.0,1729.0,Sedan,4.0,17.1,1235.5,4.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,195.0,16.0,55.0,195.0,Electric Power,All Windows,Non Powered,Yes,4000.0,128.0,3000.0,260.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2600.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,465.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes
Hyundai,Verna,1.6 Vtvt Sx(O) At,1287999,1591.0,4.0,4.0,FWD ,In-line,BS IV,Front-Longitudinal,Injection,45.0,Petrol,1445.0,4440.0,1729.0,Sedan,4.0,17.7,1235.5,4.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,195.0,16.0,55.0,195.0,Electric Power,All Windows,Non Powered,Yes,6400.0,123.0,4850.0,155.0,Digital,Analog,Yes,Yes,5.0,Leather,Automatic,2600.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,465.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes
Hyundai,Verna,1.4 Vtvt Ex,933182,1396.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Petrol,1445.0,4440.0,1729.0,Sedan,4.0,19.1,1235.5,5.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,195.0,16.0,55.0,195.0,Electric Power,All Windows,Non Powered,Yes,6000.0,100.0,4000.0,133.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2600.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,465.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,52.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes
